FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,WineRating,WineRatingCount,VintagePrice,WinePrice,VintageRatingPriceRatio,WineRatingPriceRatio
Bargylus Grand Vin de Syrie Blanc 2012,Bargylus,Grand Vin de Syrie Blanc,2012,,,4,59,4,368,38.93,38.93,0.10274852298998202,0.10274852298998202
Domaine Weinbach Clos des Capucins Gewürztraminer Alsace Cuvée Théo 2014,Domaine Weinbach,Clos des Capucins Gewürztraminer Alsace Cuvée Théo,2014,Alsace,Gewürztraminer,4,58,4,971,32.82,32.82,0.1218769043266301,0.1218769043266301
Domaine de l'Arlot Cuvée La Gerbotte Nuits-Saint-Georges Blanc 2015,Domaine de l'Arlot,Cuvée La Gerbotte Nuits-Saint-Georges Blanc,2015,Burgundy,White,4,56,4,396,35.08,35.08,0.11402508551881414,0.11402508551881414
Alheit Vineyards Fire By Night 2017,Alheit Vineyards,Fire By Night,2017,South African,Chenin Blanc,4,56,4.1,87,44.95,44.95,0.0889877641824249,0.09121245828698553
Henri Darnat Meursault 'Clos du Domaine' 2015,Henri Darnat,Meursault 'Clos du Domaine',2015,Burgundy,Côte de Beaune White,4,56,4,467,46,46,0.08695652173913043,0.08695652173913043
Sartarelli Balciana 2008,Sartarelli,Balciana,2008,Central Italy,White,4,56,4.1,542,23.065,23.065,0.17342293518317797,0.1777585085627574
Yalumba The Virgilius Viognier 2015,Yalumba,The Virgilius Viognier,2015,Australian,Viognier,4,56,3.9,464,32,32,0.125,0.121875
Schloss Gobelsburg Riesling Tradition 2015,Schloss Gobelsburg,Riesling Tradition,2015,Austrian,Riesling,4,55,4.1,455,33.87,33.87,0.118098612341305,0.12105107764983761
Domaine Zind Humbrecht Riesling Alsace Heimbourg 2015,Domaine Zind Humbrecht,Riesling Alsace Heimbourg,2015,Alsace,Riesling,4,55,4.1,772,34.95,34.95,0.1144492131616595,0.11731044349070098
Olivier Leflaive Meursault 2017,Olivier Leflaive,Meursault,2017,Burgundy,Côte de Beaune White,4,55,4,1492,42.28,42.28,0.0946073793755913,0.0946073793755913
Rémy Gresser Riesling Grand Cru 'Moenchberg' 2014,Rémy Gresser,Riesling Grand Cru 'Moenchberg',2014,Alsace,Riesling,4,55,4,354,30.36,30.36,0.13175230566534915,0.13175230566534915
Leon Beyer Comtes d'Eguisheim Gewürztraminer 2008,Leon Beyer,Comtes d'Eguisheim Gewürztraminer,2008,Alsace,Gewürztraminer,4,54,4.1,336,37.56,37.56,0.10649627263045792,0.10915867944621936
Domaine des Roches Neuves Clos de l'Échelier Saumur Blanc 2016,Domaine des Roches Neuves,Clos de l'Échelier Saumur Blanc,2016,Loire,Chenin Blanc,4,54,3.9,185,45,45,0.08888888888888889,0.08666666666666667
Ocean Eight Verve Chardonnay 2014,Ocean Eight,Verve Chardonnay,2014,Australian,Chardonnay,4,54,3.9,262,30,30,0.13333333333333333,0.13
Bouchard Père & Fils Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc 2011,Bouchard Père & Fils,Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc,2011,Burgundy,Côte de Beaune White,4,54,4.1,441,46.67,46.67,0.08570816370259267,0.08785086779515748
Domaine de l'Ecu Carpe Diem 2013,Domaine de l'Ecu,Carpe Diem,2013,,,4,53,4,129,35.12,35.12,0.11389521640091117,0.11389521640091117
Domaine Christophe Pichon Condrieu 2017,Domaine Christophe Pichon,Condrieu,2017,Northern Rhône,Condrieu,4,53,4.1,855,30.16,30.16,0.13262599469496023,0.1359416445623342
Marcel Deiss Huebuhl 2009,Marcel Deiss,Huebuhl,2009,,,4,53,4.1,232,30.83,30.83,0.12974375608173858,0.13298734998378203
Dönnhoff Felsenberg GG 2017,Dönnhoff,Felsenberg GG,2017,German,Riesling,4,52,4.2,574,43.52,43.52,0.09191176470588235,0.09650735294117647
Marcel Deiss Gruenspiel 2011,Marcel Deiss,Gruenspiel,2011,,,4,52,4,399,34.24,34.24,0.11682242990654206,0.11682242990654206
Conceito Branco 2010,Conceito,Branco,2010,Northern Portugal,White,4,51,4,475,43.2,43.2,0.09259259259259259,0.09259259259259259
Reichsrat von Buhl Ungeheuer GG 2017,Reichsrat von Buhl,Ungeheuer GG,2017,German,Riesling,4,51,4.2,1092,33,33,0.12121212121212122,0.1272727272727273
Κτημα Τσελεπου (Estate Tselepos) Canava Chrissou Tselepos Santorini Vieilles Vignes 2014,Κτημα Τσελεπου (Estate Tselepos),Canava Chrissou Tselepos Santorini Vieilles Vignes,2014,Greek Santorini,White,4,51,4,559,30.68,30.68,0.1303780964797914,0.1303780964797914
Château Latour-Martillac Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2006,Château Latour-Martillac,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2006,Bordeaux,White,4,50,3.9,1490,32.4,32.4,0.1234567901234568,0.12037037037037038
Domaine Ostertag Muenchberg Riesling 2017,Domaine Ostertag,Muenchberg Riesling,2017,Alsace,Riesling,4,50,4.1,1268,34.36,34.36,0.11641443538998836,0.11932479627473806
Jacques Carillon Puligny-Montrachet 2017,Jacques Carillon,Puligny-Montrachet,2017,Burgundy,Côte de Beaune White,4,49,4.1,1472,47.5,47.5,0.08421052631578947,0.0863157894736842
Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Spätlese 2015,Maximin Grünhaus,Maximin Grünhäuser Abtsberg Riesling Spätlese,2015,German,Riesling,4,47,4.1,490,48,48,0.08333333333333333,0.08541666666666665
Domaine Saint Préfert Châteauneuf-du-Pape Blanc 2012,Domaine Saint Préfert,Châteauneuf-du-Pape Blanc,2012,Southern Rhône,White,4,47,4,343,36.95,36.95,0.10825439783491203,0.10825439783491203
Domaine Jacqueson Rully 1er Cru 'La Pucelle' 2010,Domaine Jacqueson,Rully 1er Cru 'La Pucelle',2010,Burgundy,Côte Chalonnaise White,4,47,4.1,1156,38.18,38.18,0.10476689366160294,0.107386066003143
Marina Coppi Fausto 2015,Marina Coppi,Fausto,2015,Northern Italy,White,4,46,4,468,32.53,32.53,0.12296341838303104,0.12296341838303104
Domaine Rapet Pernand-Vergelesses 1er Cru 'Sous Frétille' 2015,Domaine Rapet,Pernand-Vergelesses 1er Cru 'Sous Frétille',2015,Burgundy,Côte de Beaune White,4,46,4,281,33.5,33.5,0.11940298507462686,0.11940298507462686
Tardieu-Laurent Châteauneuf-du-Pape Vieilles Vignes Blanc 2015,Tardieu-Laurent,Châteauneuf-du-Pape Vieilles Vignes Blanc,2015,Southern Rhône,White,4,45,4,549,35.68,35.68,0.11210762331838565,0.11210762331838565
Marcel Deiss Burg 2009,Marcel Deiss,Burg,2009,,,4,44,4.1,431,37.5,37.5,0.10666666666666667,0.10933333333333332
Domaine Zind Humbrecht Gewürztraminer Alsace Grand Cru Hengst 2016,Domaine Zind Humbrecht,Gewürztraminer Alsace Grand Cru Hengst,2016,Alsace,Gewürztraminer,4,44,4.1,445,48.95,48.95,0.08171603677221655,0.08375893769152194
Chêne Bleu Viognier 2016,Chêne Bleu,Viognier,2016,Southern Rhône,White,4,44,4,214,33.6,33.6,0.11904761904761904,0.11904761904761904
Domaine Bachey-Legros Chassagne-Montrachet 2015,Domaine Bachey-Legros,Chassagne-Montrachet,2015,Burgundy,Côte de Beaune White,4,43,4.1,131,36,36,0.1111111111111111,0.11388888888888887
Château de Meursault Meursault du Château 2017,Château de Meursault,Meursault du Château,2017,Burgundy,Côte de Beaune White,4,43,4.1,1218,41.93,41.93,0.09539709038874314,0.09778201764846171
Tardieu-Laurent Condrieu 2014,Tardieu-Laurent,Condrieu,2014,Northern Rhône,Condrieu,4,43,4,511,39.98,39.98,0.10005002501250626,0.10005002501250626
Simonnet-Febvre Mont de Milieu Chablis Premier Cru 2015,Simonnet-Febvre,Mont de Milieu Chablis Premier Cru,2015,Burgundy,Chablis,4,42,3.8,198,30,30,0.13333333333333333,0.12666666666666665
Dr. Loosen Riesling Auslese Ürziger Würzgarten 2014,Dr. Loosen,Riesling Auslese Ürziger Würzgarten,2014,German,Riesling,4,41,4.1,516,33.5,33.5,0.11940298507462686,0.12238805970149252
Georg Breuer Berg Rottland Riesling 2014,Georg Breuer,Berg Rottland Riesling,2014,German,Riesling,4,41,4.1,599,46.99,46.99,0.08512449457331346,0.08725260693764629
Alfredo Arribas Trossos Tros Blanc 2014,Alfredo Arribas,Trossos Tros Blanc,2014,,,4,41,4.1,204,34.87,34.87,0.11471178663607687,0.11757958130197878
Tardieu-Laurent Condrieu 2013,Tardieu-Laurent,Condrieu,2013,Northern Rhône,Condrieu,4,40,4,511,35.6,35.6,0.11235955056179775,0.11235955056179775
Chanson Puligny-Montrachet 2012,Chanson,Puligny-Montrachet,2012,Burgundy,Côte de Beaune White,4,40,4,287,38.6,38.6,0.10362694300518134,0.10362694300518134
Tyrrell's Vat 47 Chardonnay 2008,Tyrrell's,Vat 47 Chardonnay,2008,Australian,Chardonnay,4,40,4.1,556,32.68,32.68,0.12239902080783353,0.12545899632802937
Château de Chamirey Mercurey 'En Pierrelet' Blanc 2015,Château de Chamirey,Mercurey 'En Pierrelet' Blanc,2015,Burgundy,Côte Chalonnaise White,4,41,4.2,142,39.8,39.8,0.10050251256281408,0.10552763819095479
Domaine Rapet Pernand-Vergelesses 1er Cru 'Sous Frétille' 2014,Domaine Rapet,Pernand-Vergelesses 1er Cru 'Sous Frétille',2014,Burgundy,Côte de Beaune White,4,40,4,281,35,35,0.11428571428571428,0.11428571428571428
Poema Alvarinho Superior 2009,Poema,Alvarinho Superior,2009,Northern Portugal,White,4,39,3.9,254,17.435,17.435,0.22942357327215374,0.2236879839403499
Tyler Sanford & Benedict Vineyard Chardonnay 2015,Tyler,Sanford & Benedict Vineyard Chardonnay,2015,Californian,Chardonnay,4,39,4,100,46.99,46.99,0.08512449457331346,0.08512449457331346
Olivier Leflaive Saint-Romain Sous-Le-Chateâu 2014,Olivier Leflaive,Saint-Romain Sous-Le-Chateâu,2014,Burgundy,Côte de Beaune White,4,39,3.8,204,41.83,41.83,0.09562514941429597,0.09084389194358117
The Hilt The Old Guard Chardonnay 2014,The Hilt,The Old Guard Chardonnay,2014,Californian,Chardonnay,4,39,3.9,162,38,38,0.10526315789473684,0.10263157894736842
Bott-Geyl Riesling Alsace Grand Cru 'Schlossberg' 2013,Bott-Geyl,Riesling Alsace Grand Cru 'Schlossberg',2013,Alsace,Riesling,4,38,4,218,33.57,33.57,0.11915400655347036,0.11915400655347036
Cascina Degli Ulivi La Merla Bianca Monferrato Bianco 2004,Cascina Degli Ulivi,La Merla Bianca Monferrato Bianco,2004,Northern Italy,White,4,38,3.8,113,39.89,39.89,0.1002757583354224,0.09526197041865128
Marcel Deiss Rotenberg Alsace 1er Cru 2011,Marcel Deiss,Rotenberg Alsace 1er Cru,2011,,,4,37,4.1,322,31.67,31.67,0.12630249447426586,0.1294600568361225
Château Vieux Taillefer Blanc 2014,Château Vieux Taillefer,Blanc,2014,Bordeaux,White,4,37,4.1,178,48.65,48.65,0.08221993833504625,0.0842754367934224
Le P'tit Paysan La Marea Albariño 2015,Le P'tit Paysan,La Marea Albariño,2015,,,4,36,4,291,32,32,0.125,0.125
Château de la Crée Santenay Premier Cru 'Gravières' Blanc 2012,Château de la Crée,Santenay Premier Cru 'Gravières' Blanc,2012,Burgundy,Côte de Beaune White,4,36,4.2,330,33.52,33.52,0.11933174224343675,0.12529832935560858
Château Fuissé Pouilly-Fuissé Le Clos Monopole 2011,Château Fuissé,Pouilly-Fuissé Le Clos Monopole,2011,Burgundy,Macônnais White,4,36,4.3,846,37.99,37.99,0.10529086601737299,0.11318768096867596
Peter Franus Albariño 2016,Peter Franus,Albariño,2016,,,4,35,3.8,102,32.1,32.1,0.12461059190031153,0.11838006230529594
Domaine François Lumpp Givry 1er Cru 'Crausot' Blanc 2016,Domaine François Lumpp,Givry 1er Cru 'Crausot' Blanc,2016,Burgundy,Côte Chalonnaise White,4,35,3.9,115,33.95,33.95,0.117820324005891,0.11487481590574374
Leon Beyer Riesling R de BeyeR 2010,Leon Beyer,Riesling R de BeyeR,2010,Alsace,Riesling,4,35,4,68,36,36,0.1111111111111111,0.1111111111111111
Chanson Pernand-Vergelesses Premier Cru Les Caradeux Blanc 2009,Chanson,Pernand-Vergelesses Premier Cru Les Caradeux Blanc,2009,Burgundy,Côte de Beaune White,4,35,4.1,431,40.33,40.33,0.09918175055789735,0.10166129432184477
Quinta de La Rosa Douro Reserva White 2012,Quinta de La Rosa,Douro Reserva White,2012,Northern Portugal,White,4,34,3.9,1364,39.5,39.5,0.10126582278481013,0.09873417721518987
Domaine Niero Chéry 2017,Domaine Niero,Chéry,2017,Northern Rhône,Condrieu,4,34,4,292,46.95,46.95,0.08519701810436635,0.08519701810436635
Quinta da Muradella Gorvia Blanco 2012,Quinta da Muradella,Gorvia Blanco,2012,,,4,34,3.9,184,35.25,35.25,0.11347517730496454,0.11063829787234042
Bouchard Père & Fils Meursault Blanc 2013,Bouchard Père & Fils,Meursault Blanc,2013,Burgundy,Côte de Beaune White,4,34,3.9,380,34.17,34.17,0.11706175007316359,0.11413520632133449
Toros Franco Pinot Bianco 2017,Toros Franco,Pinot Bianco,2017,Northern Italy,Pinot Blanc,4,34,4,540,18.78,18.78,0.21299254526091585,0.21299254526091585
Domaine William Fèvre Chablis Premier Cru 'Montmains' 2017,Domaine William Fèvre,Chablis Premier Cru 'Montmains',2017,Burgundy,Chablis,4,34,3.9,1565,38.33,38.33,0.10435690060005218,0.10174797808505087
Dönnhoff Höllenpfad Riesling Trocken 2012,Dönnhoff,Höllenpfad Riesling Trocken,2012,German,Riesling,4,33,4,636,30,30,0.13333333333333333,0.13333333333333333
Stratus White 2012,Stratus,White,2012,,,4,33,4,295,30.06,30.06,0.13306719893546243,0.13306719893546243
Ogier Clos de l'Oratoire des Papes Châteauneuf-du-Pape Blanc 2018,Ogier,Clos de l'Oratoire des Papes Châteauneuf-du-Pape Blanc,2018,Southern Rhône,White,4,33,4.1,1864,33.61,33.61,0.11901219875037192,0.1219875037191312
Yalumba The Virgilius Viognier 2017,Yalumba,The Virgilius Viognier,2017,Australian,Viognier,4,33,3.9,464,36.13,36.13,0.11071132023249376,0.10794353722668142
Domaine des Roches Neuves Clos du Moulin 2016,Domaine des Roches Neuves,Clos du Moulin,2016,,,4,33,4,65,40,40,0.1,0.1
Domaine de Bellivière Vieilles Vignes Eparses Coteaux du Loir 2014,Domaine de Bellivière,Vieilles Vignes Eparses Coteaux du Loir,2014,Loire,Chenin Blanc,4,33,4,357,31.34,31.34,0.1276324186343331,0.1276324186343331
The Hilt The Old Guard Chardonnay 2015,The Hilt,The Old Guard Chardonnay,2015,Californian,Chardonnay,4,33,3.9,162,40,40,0.1,0.0975
Domaine Zind Humbrecht Pinot Gris Alsace Clos Jebsal Vendange Tardive 2007,Domaine Zind Humbrecht,Pinot Gris Alsace Clos Jebsal Vendange Tardive,2007,Alsace,Pinot Gris,4,32,4.2,578,50,50,0.08,0.084
Sébastien Riffault Auksinis Sancerre 2015,Sébastien Riffault,Auksinis Sancerre,2015,Upper Loire Valley,White,4,32,4.1,593,32.68,32.68,0.12239902080783353,0.12545899632802937
Domaine de Beaurenard Châteauneuf-du-Pape Blanc 2017,Domaine de Beaurenard,Châteauneuf-du-Pape Blanc,2017,Southern Rhône,White,4,32,4,735,40.82,40.82,0.09799118079372857,0.09799118079372857
Rollin Père et Fils Pernand-Vergelesses Blanc 2017,Rollin Père et Fils,Pernand-Vergelesses Blanc,2017,Burgundy,Côte de Beaune White,4,32,4,537,32.95,32.95,0.12139605462822457,0.12139605462822457
Château Pape Clément Clémentin de Pape Clément Pessac-Léognan Blanc 2013,Château Pape Clément,Clémentin de Pape Clément Pessac-Léognan Blanc,2013,Bordeaux,White,4,32,4.1,506,46.67,46.67,0.08570816370259267,0.08785086779515748
Domaine Naturaliste Purus Chardonnay 2015,Domaine Naturaliste,Purus Chardonnay,2015,Australian,Chardonnay,4,31,4,90,39.5,39.5,0.10126582278481013,0.10126582278481013
Marc Colin Saint-Aubin 1er Cru En Remilly 2017,Marc Colin,Saint-Aubin 1er Cru En Remilly,2017,Burgundy,Côte de Beaune White,4,31,4.1,1094,33,33,0.12121212121212122,0.12424242424242424
Dönnhoff Niederhäuser Hermannshöhle Riesling Spätlese 2017,Dönnhoff,Niederhäuser Hermannshöhle Riesling Spätlese,2017,German,Riesling,4,31,4.2,820,47.99,47.99,0.08335069806209627,0.08751823296520109
Valentin Zusslin Riesling Alsace Grand Cru 'Pfingstberg' 2012,Valentin Zusslin,Riesling Alsace Grand Cru 'Pfingstberg',2012,Alsace,Riesling,4,31,4.1,516,33.19,33.19,0.12051822838204279,0.12353118409159385
Tardieu-Laurent Condrieu 2011,Tardieu-Laurent,Condrieu,2011,Northern Rhône,Condrieu,4,31,4,511,40.83,40.83,0.0979671809943669,0.0979671809943669
Anne Marie et Marc Tempé Pinot Gris 'Zellenberg' 2016,Anne Marie et Marc Tempé,Pinot Gris 'Zellenberg',2016,Alsace,Pinot Gris,4,30,4,280,31.7,31.7,0.12618296529968454,0.12618296529968454
Stanley Estates Sauvignon Blanc 2016,Stanley Estates,Sauvignon Blanc,2016,New Zealand,Sauvignon Blanc,4,30,3.8,230,15.725,15.725,0.2543720190779014,0.24165341812400634
Badenhorst Sout Van Die Aarde Palomino 2016,Badenhorst,Sout Van Die Aarde Palomino,2016,,,4,30,4.1,63,37,37,0.10810810810810811,0.1108108108108108
Kabola Malvazija Amfora 2016,Kabola,Malvazija Amfora,2016,,,4,30,4,125,33,33,0.12121212121212122,0.12121212121212122
Heitz-Lochardet Meursault Les Gruyaches 2015,Heitz-Lochardet,Meursault Les Gruyaches,2015,Burgundy,Côte de Beaune White,4,30,4.1,78,36.67,36.67,0.109080992637033,0.1118080174529588
Domaine Long Depaquit Chablis Premier Cru 'Montée de Tonnerre' 2014,Domaine Long Depaquit,Chablis Premier Cru 'Montée de Tonnerre',2014,Burgundy,Chablis,4,29,3.9,127,42.46,42.46,0.09420631182289213,0.09185115402731983
Jean-Paul & Benoit Droin Chablis Grand Cru 'Grenouille' 2015,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Grenouille',2015,Burgundy,Chablis,4,29,4.2,237,67.9,67.9,0.0589101620029455,0.06185567010309278
Domaine Zind Humbrecht Riesling Alsace Heimbourg 2006,Domaine Zind Humbrecht,Riesling Alsace Heimbourg,2006,Alsace,Riesling,4,29,4.1,772,50,50,0.08,0.08199999999999999
Samuel Billaud Chablis 1er Cru 'Les Fourneaux' (Les Grands Terroirs) 2016,Samuel Billaud,Chablis 1er Cru 'Les Fourneaux' (Les Grands Terroirs),2016,Burgundy,Chablis,4,29,4,276,32.08,32.08,0.12468827930174564,0.12468827930174564
Michel Redde Les Bois de Saint-Andelain Blanc Fumé de Pouilly 2013,Michel Redde,Les Bois de Saint-Andelain Blanc Fumé de Pouilly,2013,Upper Loire Valley,White,4,29,3.9,141,35.2,35.2,0.11363636363636363,0.11079545454545453
Domaine Leflaive Bourgogne Blanc 2016,Domaine Leflaive,Bourgogne Blanc,2016,Burgundy,White,4,28,4,1450,50,50,0.08,0.08
Tardieu-Laurent Châteauneuf-du-Pape Vieilles Vignes Blanc 2008,Tardieu-Laurent,Châteauneuf-du-Pape Vieilles Vignes Blanc,2008,Southern Rhône,White,4,28,4,549,31.18,31.18,0.12828736369467608,0.12828736369467608
Lourens Family Skuinskap Steen Chenin Blanc 2017,Lourens Family,Skuinskap Steen Chenin Blanc,2017,South African,Chenin Blanc,4,28,3.9,38,39.99,39.99,0.10002500625156288,0.09752438109527381
Van Volxem Scharzhofberger Riesling 2017,Van Volxem,Scharzhofberger Riesling,2017,German,Riesling,4,28,4.1,461,31,31,0.12903225806451613,0.132258064516129
Trimbach Pinot Gris Alsace Réserve Personnelle 1998,Trimbach,Pinot Gris Alsace Réserve Personnelle,1998,Alsace,Pinot Gris,4,28,4.1,1576,32.5,32.5,0.12307692307692308,0.12615384615384614
Ventisquero Tara Chardonnay 2016,Ventisquero,Tara Chardonnay,2016,Chilean,Chardonnay,4,28,4.2,799,37,37,0.10810810810810811,0.11351351351351352
Thibaud Boudignon Savennieres 'Les Fougerais' 2016,Thibaud Boudignon,Savennieres 'Les Fougerais',2016,Loire,Chenin Blanc,4,28,4,166,38.65,38.65,0.1034928848641656,0.1034928848641656
Chanin Sanford & Benedict Vineyard Chardonnay 2017,Chanin,Sanford & Benedict Vineyard Chardonnay,2017,Californian,Chardonnay,4,27,4.2,324,44.99,44.99,0.08890864636585907,0.09335407868415203
Le P'tit Paysan L'Apiculteur Cedar Lane Vineyard Viognier 2015,Le P'tit Paysan,L'Apiculteur Cedar Lane Vineyard Viognier,2015,Californian,Viognier,4,27,3.7,104,32,32,0.125,0.115625
Hubert Lamy Saint-Aubin 1er Cru 'Clos du Meix' 2012,Hubert Lamy,Saint-Aubin 1er Cru 'Clos du Meix',2012,Burgundy,Côte de Beaune White,4,27,4,222,36,36,0.1111111111111111,0.1111111111111111
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2013,Marcel Deiss,Riesling Alsace Grand Cru 'Altenberg de Bergheim',2013,Alsace,Riesling,4,26,4.4,1417,49.57,49.57,0.08069396812588259,0.08876336493847085
Prà Staforte Soave Classico 2017,Prà,Staforte Soave Classico,2017,Italian,Soave,4,26,3.8,909,38.13,38.13,0.10490427484920009,0.09965906110674008
Domaine Sigalas Santorini Barrel 2017,Domaine Sigalas,Santorini Barrel,2017,Greek Santorini,White,4,26,4,356,30,30,0.13333333333333333,0.13333333333333333
Combier Clos des Grives Crozes-Hermitage Blanc 2015,Combier,Clos des Grives Crozes-Hermitage Blanc,2015,Northern Rhône,White,4,26,4.1,102,31.93,31.93,0.1252740369558409,0.12840588787973692
Markus Molitor Kinheimer Hubertuslay Riesling Auslese 2016,Markus Molitor,Kinheimer Hubertuslay Riesling Auslese,2016,German,Riesling,4,25,4.2,185,35.29,35.29,0.11334655709832814,0.11901388495324455
Conceito Branco 2013,Conceito,Branco,2013,Northern Portugal,White,4,25,4,475,35.48,35.48,0.11273957158962797,0.11273957158962797
Eva Fricke Krone 2015,Eva Fricke,Krone,2015,German,Riesling,4,25,4.1,126,42.28,42.28,0.0946073793755913,0.09697256385998107
Mas Jullien Blanc 2006,Mas Jullien,Blanc,2006,Languedoc-Roussillon,White,4,25,4,980,40.33,40.33,0.09918175055789735,0.09918175055789735
Moreau-Naudet Chablis 1er Cru 'Forêts' 2016,Moreau-Naudet,Chablis 1er Cru 'Forêts',2016,Burgundy,Chablis,4,25,4,335,35.29,35.29,0.11334655709832814,0.11334655709832814
BLANKbottle The Empire Strikes Back 2018,BLANKbottle,The Empire Strikes Back,2018,,,4.6,25,4.5,32,23,23,0.19999999999999998,0.1956521739130435
Collovray & Terrier Deux Roches Vieilles Vignes Pouilly-Fuissé 2017,Collovray & Terrier,Deux Roches Vieilles Vignes Pouilly-Fuissé,2017,Burgundy,Macônnais White,4.4,110,4.1,664,29.17,29.17,0.15083990401097017,0.14055536510113129
Jean-Paul Balland Sancerre Blanc Grande Cuvée 2017,Jean-Paul Balland,Sancerre Blanc Grande Cuvée,2017,Upper Loire Valley,White,4.4,90,4.3,764,23.95,23.95,0.18371607515657623,0.17954070981210857
